product_type,category1,category2,category3,collect_date,brand,product_id,product_name,category,min_price,style_id,gender_label,base_category,is_best,is_new
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20004023,원더러스트 컨버터블 백팩 *미니 3L,bags,125000,prod20004023,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20005419,참 로고 키링,bags,45000,prod20005419,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11700304,커브드 크로스바디 백 3L,bags,109000,prod11700304,Women,bags,True,True
용품,용품,가방,일반,2026-04-17,룰루레몬,nquluusmws,컨버터블 드로스트링 버킷백 미니 5L,bags,84000,nquluusmws,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,peui0wdtk3,컨버터블 드로스트링 버킷백 스몰 13.5L,bags,184000,peui0wdtk3,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20001387,컨버터블 루시드 크로스바디 백 *라지 16L,bags,184000,prod20001387,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20004459,컨버터블 루시드 크로스바디 백 6.5L,bags,97000,prod20004459,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20005787,크루저 백팩 26L *업데이트,bags,230000,prod20005787,Men,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,nlve3lfuiw,클래식 토트백 미니 6L *텍스처드 레더 얼터너티브,bags,184000,nlve3lfuiw,Women,bags,False,False
용품,용품,가방,골프,2026-04-17,룰루레몬,s2lpn622yt,클리퍼블 나노 골프 파우치,bags,45000,s2lpn622yt,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,b9qlpy57kw,클리퍼블 커뮤터 오거나이저 파우치 *로고 스마일,bags,61000,b9qlpy57kw,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,ajihfwsn3l,텀블러 참 키체인,bags,40000,ajihfwsn3l,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20003427,투인원 컨버터블 백팩 21L,bags,138000,prod20003427,Men,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11470029,투인원 트래블 더플 백팩 45L,bags,278000,prod11470029,Men,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20001407,트래블 토일레트리 백 3.5L,bags,67000,prod20001407,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870226,패스트 트랙 백 2.0 9L,bags,109000,prod11870226,Women,bags,True,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870464,패커블 캐리올 토트백 56L,bags,138000,prod11870464,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870408,패커블 컨버터블 백팩 토트백 30L,bags,125000,prod11870408,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,nyrgxo20ls,폴드 잇 홀드 잇 숄더백 5.8L,bags,138000,nyrgxo20ls,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,nwhyz5rprx,폴드 잇 홀드 잇 토트백 22L,bags,138000,nwhyz5rprx,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11380009,플리티드 숄더백 10L,bags,125000,prod11380009,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,g2cdat9fr7,하트 참 *러브 노트,bags,37000,g2cdat9fr7,Women,bags,False,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod1410049,더 (스몰) 타월,equipment,29000,prod1410049,Men,equipment,True,True
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod1410047,더 타월,equipment,49000,prod1410047,Men,equipment,False,True
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod8900773,더블 롤러,equipment,78000,prod8900773,Men,equipment,True,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,ov49bh8wj2,룰루레몬 고 퍼더 쿨링 아이스 넥 랩,equipment,51000,ov49bh8wj2,Women,equipment,False,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod8900775,룹 잇 업 매트 스트랩,equipment,29000,prod8900775,Men,equipment,False,False
용품,용품,기타용품,요가,2026-04-17,룰루레몬,prod1360114,리프트 앤 렝슨 요가 블록,equipment,29000,prod1360114,Men,equipment,True,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod10190225,릴리즈 앤 리커버 볼 세트,equipment,40000,prod10190225,Men,equipment,True,False
용품,용품,기타용품,러닝,2026-04-17,룰루레몬,prod11890039,멘즈 패스트 앤 프리 트레일 러닝 베스트,accessories,184000,prod11890039,Men,accessories,False,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod20000699,백 투 라이프 보틀 밴드 *2팩,equipment,19000,prod20000699,Men,equipment,False,False
용품,용품,기타용품,요가,2026-04-17,룰루레몬,prod10800032,요가 매트 타월 위드 그립,equipment,78000,prod10800032,Women,equipment,False,False
용품,용품,기타용품,러닝,2026-04-17,룰루레몬,prod11890061,우먼스 패스트 앤 프리 트레일 러닝 베스트,equipment,184000,prod11890061,Women,equipment,False,False
용품,용품,기타용품,일반,2026-04-17,룰루레몬,prod20004931,코튼 블렌드 사이드 슬릿 레그 워머,equipment,67000,prod20004931,Women,equipment,False,False
용품,용품,기타용품,러닝,2026-04-17,룰루레몬,prod9590060,패스트 앤 프리 러닝 벨트,equipment,56000,prod9590060,Men,equipment,True,True
용품,용품,기타용품,러닝,2026-04-17,룰루레몬,prod10190170,패스트 앤 프리 러닝 암밴드,equipment,56000,prod10190170,Men,equipment,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11680320,나일론 버킷 햇,hats,83000,prod11680320,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20006235,더 게임 데이즈 스냅백,hats,61000,prod20006235,Women,hats,False,False
용품,용품,모자,골프,2026-04-17,룰루레몬,uij71rfaba,더 게임 데이즈 스냅백 *골프,hats,67000,uij71rfaba,Women,hats,False,True
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20006383,더 올 데이즈 스냅백,hats,36000,prod20006383,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11870416,라이트웨이트 올 스포츠 바이저,hats,35000,prod11870416,Women,hats,True,False
용품,용품,모자,러닝,2026-04-17,룰루레몬,fizx581mrg,레오파드 러닝 햇,hats,36000,fizx581mrg,Men,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20006943,루나 뉴 이어 클래식 볼 캡 *워드마크,hats,41000,prod20006943,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11020309,리무버블 스웻밴드 올 스포츠 바이저,hats,36000,prod11020309,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11460237,리무버블 스웻밴드 올 스포츠 바이저 *워드마크,hats,51000,prod11460237,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20003239,리버서블 버킷 햇,hats,67000,prod20003239,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,g77wcrr9pp,리버서블 코튼 버킷 햇,hats,67000,g77wcrr9pp,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,uowwild3n9,스트라이프 와이드 브림 바이저,hats,67000,uowwild3n9,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20006447,스트럭처드 볼 캡 *주얼드,hats,51000,prod20006447,Men,hats,False,False
용품,용품,모자,골프,2026-04-17,룰루레몬,i4sujayoj7,스트럭처드 클래식 볼 캡 *골프 L,hats,61000,i4sujayoj7,Women,hats,False,True
용품,용품,모자,러닝,2026-04-17,룰루레몬,prod9820519,우먼스 패스트 앤 프리 포니테일 러닝 햇,hats,51000,prod9820519,Women,hats,False,False
용품,용품,모자,러닝,2026-04-17,룰루레몬,prod11380605,우먼스 패스트 페이스드 와이드 밴드 러닝 바이저,hats,35000,prod11380605,Women,hats,True,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11750186,웜 레벨레이션 비니 *워드마크,hats,67000,prod11750186,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11520436,클래식 볼 캡,hats,51000,prod11520436,Men,hats,True,True
용품,용품,모자,일반,2026-04-17,룰루레몬,nid76kvglt,클래식 볼 캡 *그린 스무디,hats,51000,nid76kvglt,Women,hats,False,True
용품,용품,모자,일반,2026-04-17,룰루레몬,prod20009483,클래식 볼 캡 *벨루어,hats,61000,prod20009483,Men,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11750198,클래식 볼 캡 *워시,hats,51000,prod11750198,Men,hats,False,True
용품,용품,모자,일반,2026-04-17,룰루레몬,njar7kl0az,클래식 볼 캡 *하트,hats,43000,njar7kl0az,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11700328,클래식 유니섹스 볼 캡 *워드마크,hats,51000,prod11700328,Men,hats,True,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11130342,클로즈 핏 울 블렌드 리브드 니트 비니,hats,67000,prod11130342,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,prod11870637,파이브 패널 햇,hats,51000,prod11870637,Women,hats,False,False
용품,용품,모자,러닝,2026-04-17,룰루레몬,prod11520255,패스트 앤 프리 러닝 햇,hats,51000,prod11520255,Women,hats,False,False
용품,용품,모자,러닝,2026-04-17,룰루레몬,prod11720261,패스트 앤 프리 러닝 햇 *WovenAir,hats,51000,prod11720261,Men,hats,True,False
용품,용품,모자,러닝,2026-04-17,룰루레몬,prod11720267,패스트 앤 프리 멀티 패널 러닝 햇,hats,51000,prod11720267,Women,hats,False,False
용품,용품,모자,일반,2026-04-17,룰루레몬,jz1aub2lo0,Utilitech 트윌 볼 캡 *SLNSH 컬렉션,hats,109000,jz1aub2lo0,Women,hats,False,True
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11870468,더 핫/콜드 보틀 10oz,water-bottles,39000,prod11870468,Women,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod10390115,더 핫/콜드 보틀 17oz,water-bottles,39000,prod10390115,Men,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11800254,루나 뉴 이어 백 투 라이프 스포츠 보틀 24oz *스트로 리드,water-bottles,54000,prod11800254,Men,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11510241,백 투 라이프 스포츠 보틀 18oz *스트로 리드,water-bottles,56000,prod11510241,Men,water-bottles,True,True
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod9580020,백 투 라이프 스포츠 보틀 24oz,water-bottles,61000,prod9580020,Men,water-bottles,True,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,nasal2jz4l,백 투 라이프 스포츠 보틀 24oz 스트로 리드 *패턴 스택,water-bottles,67000,nasal2jz4l,Women,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11750701,백 투 라이프 클리어 보틀 24oz,water-bottles,40000,prod11750701,Men,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11710520,백 투 라이프 클리어 보틀 32oz,water-bottles,45000,prod11710520,Men,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11680328,인설레이티드 머그 12oz,water-bottles,45000,prod11680328,Women,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11800270,인설레이티드 텀블러 40oz,water-bottles,78000,prod11800270,Women,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod11840050,인설레이티드 텀블러 40oz *샤인,water-bottles,66000,prod11840050,Men,water-bottles,False,False
용품,용품,물통,워터스포츠,2026-04-17,룰루레몬,prod20008331,인설레이티드 핸들 머그 12oz,water-bottles,36000,prod20008331,Men,water-bottles,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20006139,루나 뉴 이어 유니섹스 데일리 에센셜 크루 삭스,womens-socks,18000,prod20006139,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11570653,우먼스 리브드 니트 울 블렌드 레그 워머,womens-socks,93000,prod11570653,Women,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod9490390,우먼스 에볼루션 레그 워머,womens-socks,67000,prod9490390,Women,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11870080,유니섹스 데일리 에센셜 쿼터 삭스,womens-socks,18000,prod11870080,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20004743,유니섹스 데일리 에센셜 쿼터 삭스 *스트라이프,womens-socks,26000,prod20004743,Men,socks,False,True
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11870092,유니섹스 데일리 에센셜 크루 삭스,womens-socks,26000,prod11870092,Men,socks,True,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11870084,유니섹스 데일리 에센셜 크루 삭스 *3팩,womens-socks,51000,prod11870084,Men,socks,True,False
용품,용품,양말,일반,2026-04-17,룰루레몬,hth4pkt4e5,유니섹스 데일리 에센셜 크루 삭스 *레몬스 쿼트,womens-socks,26000,hth4pkt4e5,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20007119,유니섹스 데일리 에센셜 크루 삭스 *메탈릭 스트라이프,womens-socks,26000,prod20007119,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20006811,유니섹스 데일리 에센셜 크루 삭스 *메탈릭 워드마크,womens-socks,26000,prod20006811,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11870388,유니섹스 데일리 에센셜 크루 삭스 *스트라이프,womens-socks,18000,prod11870388,Men,socks,True,True
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11870384,유니섹스 데일리 에센셜 크루 삭스 3팩 *스트라이프,womens-socks,51000,prod11870384,Men,socks,True,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod11801488,유니섹스 데일리 에센셜 탭 삭스 *3팩,womens-socks,45000,prod11801488,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20007191,유니섹스 슬라우치 삭스,womens-socks,26000,prod20007191,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,duni63npd0,유니섹스 케이블 니트 쿼터 삭스,womens-socks,26000,duni63npd0,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20003091,유니섹스 크루 렝스 래그 삭스,womens-socks,29000,prod20003091,Men,socks,False,True
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20005819,유니섹스 테리 크루 삭스,womens-socks,26000,prod20005819,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20005751,유니섹스 파워 스트라이드 노쇼 삭스 3팩 *업데이트,womens-socks,51000,prod20005751,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20005443,유니섹스 파워 스트라이드 크루 삭스 *3팩,womens-socks,67000,prod20005443,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,u4x7t40gqz,유니섹스 파워 스트라이드 크루 삭스 *런 클라우드,womens-socks,35000,u4x7t40gqz,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,fh04jwvsl4,유니섹스 파워 스트라이드 크루 삭스 *스트라이프,womens-socks,35000,fh04jwvsl4,Men,socks,False,False
용품,용품,양말,테니스,2026-04-17,룰루레몬,prod20008055,유니섹스 파워 스트라이드 크루 삭스 업데이트 *테니스 클럽,womens-socks,25000,prod20008055,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20003723,유니섹스 파워 스트라이드 크루 삭스 옴브레,womens-socks,25000,prod20003723,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20004323,유니섹스 파워 스트라이드 탭 삭스 *3팩,womens-socks,51000,prod20004323,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20002051,유니섹스 파인드 유어 밸런스 그립 삭스 *스트래피,womens-socks,29000,prod20002051,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,bp9lb8d0oa,유니섹스 파인드 유어 밸런스 그립 쿼터 삭스,womens-socks,35000,bp9lb8d0oa,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20000367,유니섹스 파인드 유어 밸런스 그립 크루 삭스,womens-socks,35000,prod20000367,Men,socks,False,False
용품,용품,양말,일반,2026-04-17,룰루레몬,prod20002355,유니섹스 파인드 유어 밸런스 그립 탭 삭스,womens-socks,20000,prod20002355,Men,socks,False,False
용품,용품,요가매트,요가,2026-04-17,룰루레몬,prod3470166,더 매트 3mm *천연고무 사용,yoga-mats,93000,prod3470166,Men,yoga-mats,True,False
용품,용품,요가매트,요가,2026-04-17,룰루레몬,prod10990033,더 매트 5mm *천연고무 사용,yoga-mats,125000,prod10990033,Men,yoga-mats,True,True
용품,용품,요가매트,요가,2026-04-17,룰루레몬,prod11680397,더 트래블 매트 1.5mm *천연 고무 사용,yoga-mats,120000,prod11680397,Men,yoga-mats,False,False
용품,용품,장갑,트레이닝/짐,2026-04-17,룰루레몬,prod9820513,멘즈 라이선스 투 트레인 트레이닝 글러브,gloves,49000,prod9820513,Women,gloves,False,False
용품,용품,장갑,러닝,2026-04-17,룰루레몬,prod20000227,우먼스 패스트 앤 프리 리플렉티브 러닝 글러브,gloves,83000,prod20000227,Women,gloves,False,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11520478,라이선스 투 트레인 와이드 헤드밴드,hair-accessories,29000,prod11520478,Women,hair-accessories,False,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11771181,로고 참 헤어 타이 *3팩,hair-accessories,29000,prod11771181,Women,hair-accessories,True,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,neeryk0yx4,비디드 헤어 타이 *2팩,hair-accessories,25000,neeryk0yx4,Women,hair-accessories,False,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11860280,심리스 와이드 헤드밴드,hair-accessories,29000,prod11860280,Men,hair-accessories,False,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11380613,업리프팅 스크런치 *3팩,hair-accessories,29000,prod11380613,Women,hair-accessories,False,True
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod8980002,업리프팅 스크런치 *보우,hair-accessories,13000,prod8980002,Women,hair-accessories,True,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11440064,엑스트라 라지 클로 헤어 클립,hair-accessories,35000,prod11440064,Women,hair-accessories,False,True
용품,용품,헤어용품,트레이닝/짐,2026-04-17,룰루레몬,prod11460397,우먼스 Luxtreme 트레이닝 헤드밴드,hair-accessories,13000,prod11460397,Women,hair-accessories,True,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,prod11460405,우먼스 Nulu 와이드 리버서블 헤드밴드,hair-accessories,29000,prod11460405,Women,hair-accessories,True,False
용품,용품,헤어용품,일반,2026-04-17,룰루레몬,pdl446zdjf,컨버터블 헤드밴드 스크런치 *2팩,hair-accessories,35000,pdl446zdjf,Women,hair-accessories,False,False
의류,이너웨어,타이즈,러닝,2026-04-17,룰루레몬,prod11570305,"콜드 웨더 하이라이즈 러닝 타이츠 28""",womens-collections-we-made-too-much,195000,prod11570305,Women,collections-we-made-too-much,False,False
의류,이너웨어,타이즈,일반,2026-04-17,룰루레몬,prod11520444,"패스트 앤 프리 타이츠 28""",mens-tights,198000,prod11520444,Men,tights,False,False
의류,전신류,바디수트,일반,2026-04-17,룰루레몬,prod10980020,"룰루레몬 Align™ 바디수트 25""",womens-dresses,198000,prod10980020,Women,dresses,False,False
의류,전신류,바디수트,요가,2026-04-17,룰루레몬,prod11800531,"룰루레몬 Align™ 캐미 바디수트 6""",womens-tops,184000,prod11800531,Women,tops,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,prod20002931,룰루레몬 Align™ 드레스 *업데이트 슬릭 라이너,womens-dresses,198000,prod20002931,Women,dresses,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,prod11870781,"룰루레몬 Align™ 하이넥 드레스 *라이트 서포트, C/D컵",womens-dresses,198000,prod11870781,Women,dresses,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,b28h2859eu,룰루레몬 Align™ 하이넥 드레스 C/D컵 *슬릭 라이너,womens-dresses,198000,b28h2859eu,Women,dresses,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,pgzeiibzdq,브리즐리 맥시 드레스​,womens-dresses,198000,pgzeiibzdq,Women,dresses,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,prod20002907,셔드 Nulu 스퀘어넥 드레스,womens-dresses,138000,prod20002907,Women,dresses,False,False
의류,전신류,원피스,테니스,2026-04-17,룰루레몬,prod20002079,스쿱넥 컷아웃 테니스 드레스,womens-dresses,198000,prod20002079,Women,dresses,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,prod11871631,올 얼라인드 리브드 롱슬리브 헨리 드레스,women-activity-dailywear,129000,prod11871631,Women,women-activity-dailywear,False,False
의류,전신류,원피스,일반,2026-04-17,룰루레몬,pnh97vehqq,코튼 저지 오픈백 미니 드레스,womens-dresses,125000,pnh97vehqq,Women,dresses,False,False
의류,전신류,원피스,테니스,2026-04-17,룰루레몬,uobm8yw93k,페이즐리 메쉬 플리티드 테니스 드레스,womens-dresses,230000,uobm8yw93k,Women,dresses,False,False
의류,전신류,원피스,골프,2026-04-17,룰루레몬,owilmpbgmp,플리티드 헴 폴로 골프 드레스,womens-dresses,198000,owilmpbgmp,Women,dresses,False,False
의류,전신류,점프수트,일반,2026-04-17,룰루레몬,prod20001867,폰테 릴랙스 핏 점프수트 *SLNSH 컬렉션,women-activity-dailywear,232000,prod20001867,Women,women-activity-dailywear,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,gdpt9tqn0j,그루브 와이드 레그 하이라이즈 팬츠 *레귤러,womens-casual-pants,169000,gdpt9tqn0j,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IMUA,그루브 하이라이즈 리브드 와이드 플레어 팬츠 *아시아 핏,womens-casual-pants,110000,LW5IMUA,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,xc9p9pv5fb,그루브 하이라이즈 와이드 레그 팬츠 *아시아 핏,womens-casual-pants,169000,xc9p9pv5fb,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20003055,그루브 하이라이즈 플레어드 팬츠 *웜,womens-casual-pants,169000,prod20003055,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5GOMA,"그루브 하이라이즈 플레어드 팬츠 위드 포켓 30"" *아시아 핏",womens-casual-pants,184000,LW5GOMA,Women,casual-pants,False,True
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11680318,"그루브 하이라이즈 플레어드 팬츠 위드 포켓 32.5""",womens-casual-pants,129000,prod11680318,Women,casual-pants,False,True
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5EIKA,"그루브 Nulu 슈퍼 하이라이즈 플레어드 팬츠 30"" *아시아 핏",womens-casual-pants,138000,LW5EIKA,Women,casual-pants,True,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5HGNA,그루브 Nulu 폴드오버 웨이스트 플레어드 팬츠 *아시아 핏,womens-casual-pants,169000,LW5HGNA,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11871170,댄스 스튜디오 릴랙스 핏 미드라이즈 팬츠,womens-casual-pants,110000,prod11871170,Women,casual-pants,True,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5GULA,댄스 스튜디오 릴랙스 핏 미드라이즈 팬츠 *아시아 핏,womens-casual-pants,184000,LW5GULA,Women,casual-pants,True,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5EZUA,댄스 스튜디오 미드라이즈 조거 *아시아 핏,womens-joggers,138000,LW5EZUA,Women,joggers,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod4850104,댄스 스튜디오 미드라이즈 크롭 팬츠,womens-cropped-bottoms,88000,prod4850104,Women,cropped-bottoms,False,True
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11530198,댄스 스튜디오 미드라이즈 팬츠 *레귤러,womens-casual-pants,118000,prod11530198,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11871453,댄스 스튜디오 미드라이즈 팬츠 레귤러 *프라이드,womens-casual-pants,198000,prod11871453,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20005567,데이드리프트 하이라이즈 스트레이트 레그 트라우저,womens-casual-pants,184000,prod20005567,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IE1A,데이드리프트 하이라이즈 스트레이트 레그 트라우저 *아시아 핏,womens-casual-pants,184000,LW5IE1A,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20001195,데이드리프트 하이라이즈 와이드 레그 트라우저 레귤러 *브러시드,womens-casual-pants,198000,prod20001195,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IN8A,데이드리프트 하이라이즈 와이드 레그 트라우저 브러시드 *아시아 핏,womens-casual-pants,198000,LW5IN8A,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IDKA,데이드리프트 하이라이즈 테이퍼드 트라우저 *아시아 핏,womens-casual-pants,184000,LW5IDKA,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IN3A,데이드리프트 하이라이즈 테이퍼드 트라우저 브러시드 *아시아 핏,womens-casual-pants,198000,LW5IN3A,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20002107,데이드리프트 하이라이즈 테이퍼드 팬츠 *레귤러,womens-casual-pants,184000,prod20002107,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11860288,데이드리프트 하이라이즈 트라우저 *레귤러,womens-casual-pants,129000,prod11860288,Women,casual-pants,True,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5HIGA,데이드리프트 하이라이즈 트라우저 *아시아 핏,womens-casual-pants,184000,LW5HIGA,Women,casual-pants,True,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5HBFA,드레이피 Softstreme 플레어드 팬츠 *아시아 핏,womens-casual-pants,169000,LW5HBFA,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20005347,디파인 미드라이즈 트랙 팬츠 *Luon,womens-casual-pants,184000,prod20005347,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,LW5IDPA,디파인 하이라이즈 와이드 레그 팬츠 Luon *아시아 핏,womens-casual-pants,184000,LW5IDPA,Women,casual-pants,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod9600638,라이선스 투 트레인 조거,mens-joggers,184000,prod9600638,Men,joggers,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod11000152,라이선스 투 트레인 카고 조거,mens-joggers,198000,prod11000152,Men,joggers,False,False
의류,하의,긴바지,일반,2026-04-17,룰루레몬,prod20000551,라이선스 투 트레인 텍스처드 조거 *레귤러,mens-joggers,184000,prod20000551,Men,joggers,False,False
